response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
14689,4,Aditya Nair,aditya.nair799@example.com,23/02/2026 03:04:36,23/02/2026 03:10:02,partial,2,326,whatsapp,
33326,10,Amit Rao,amit.rao273@example.com,17/05/2026 04:08:49,17/05/2026 04:23:17,COMPLETED,4,868,kiosk,
36098,12,Karan Kulkarni,karan.kulkarni519@example.com,28/02/2026 16:50:06,,started,N/A,345,whatsapp,
35630,11,Rahul Sharma,rahul.sharma449@example.com,18/05/2026 17:10:59,,abandoned,,1032,sms,
18814,5,Sneha Khan,sneha.khan794@example.com,25/04/2026 00:54:52,25/04/2026 01:04:05,completed,3,553,,
17386,5,Sneha Desai,sneha.desai98@example.com,11/03/2026 10:00:22,,started,1,162,kiosk,
30369,7,Ananya Rao,ananya.rao91@example.com,01/07/2026 19:41:42,01/07/2026 20:07:45,Partial,2,1563,,
33238,10,Sneha Sharma,sneha.sharma293@example.com,13/04/2026 11:12:02,,abandoned,1,1226,kiosk,
1542,1,Priya Chatterjee,priya.chatterjee159@example.com,16/01/2026 05:57:00,,abandoned,3,727,kiosk,
9462,3,Arjun Joshi,arjun.joshi790@example.com,22/06/2026 23:40:10,22/06/2026 23:55:48,completed,5,938,kiosk,
38327,12,Amit Khan,amit.khan866@example.com,08/04/2026 14:22:24,08/04/2026 14:34:47,completed,5,743,whatsapp,
20760,5,Arjun Iyer,arjun.iyer437@example.com,01/07/2026 05:47:55,01/07/2026 05:50:21,Completed,N/A,146,,
22443,5,Arjun Patel,arjun.patel929@example.com,09/05/2026 01:20:03,09/05/2026 01:34:23,partial,,860,,
29422,7,Vikram Fernandes,vikram.fernandes491@example.com,05/07/2026 11:01:39,05/07/2026 11:05:51,Partial,5,252,sms,
12954,4,Aditya Sharma,aditya.sharma55@example.com,15/01/2026 10:15:39,,started,1,373,sms,
1783,1,Pooja Khan,pooja.khan195@example.com,18/03/2026 01:01:37,18/03/2026 01:07:14,partial,2,337,email,
10971,3,Vikram Desai,vikram.desai289@example.com,10/02/2026 04:01:04,10/02/2026 04:06:07,completed,4,303,email,
12284,4,Sneha Bose,sneha.bose169@example.com,22/07/2026 20:52:13,22/07/2026 21:15:49,COMPLETED,,1416,whatsapp,
14812,4,Rohit Kulkarni,rohit.kulkarni728@example.com,16/02/2026 06:19:55,,started,N/A,875,whatsapp,
5763,3,Rahul Kulkarni,rahul.kulkarni813@example.com,04/04/2026 09:06:00,04/04/2026 09:31:03,COMPLETED,3,1503,email,
37497,12,Ananya Patel,ananya.patel963@example.com,10/06/2026 04:20:17,10/06/2026 04:29:12,completed,4,535,whatsapp,
2950,1,Karan Kulkarni,karan.kulkarni658@example.com,05/04/2026 05:55:31,05/04/2026 06:19:48,partial,,1457,email,
20874,5,Sneha Iyer,sneha.iyer849@example.com,31/05/2026 07:19:17,31/05/2026 07:26:16,COMPLETED,4,419,,
34634,10,Kavya Patel,kavya.patel918@example.com,17/03/2026 22:27:16,,abandoned,,573,,
34743,10,Sanjay Fernandes,sanjay.fernandes511@example.com,23/03/2026 23:14:16,23/03/2026 23:43:36,COMPLETED,5,1760,whatsapp,
18285,5,Rahul Bose,rahul.bose678@example.com,15/05/2026 16:15:25,,started,4,1713,sms,
35290,11,Rahul Kulkarni,rahul.kulkarni109@example.com,02/03/2026 21:14:28,02/03/2026 21:42:31,COMPLETED,4,1683,email,
29224,6,Vikram Nair,vikram.nair572@example.com,01/08/2026 18:56:56,01/08/2026 19:24:32,completed,2,1656,email,
19945,5,Divya Patel,divya.patel559@example.com,18/05/2026 10:35:00,18/05/2026 10:46:42,partial,,702,,
1406,1,Sneha Kulkarni,sneha.kulkarni186@example.com,30/05/2026 05:35:57,30/05/2026 05:41:14,completed,,317,email,
34284,10,Vikram Bose,vikram.bose978@example.com,20/06/2026 21:20:57,,started,5,1591,email,
19410,5,Kavya Joshi,kavya.joshi912@example.com,10/03/2026 01:02:30,10/03/2026 01:29:25,completed,N/A,1615,whatsapp,
25603,5,Amit Khan,amit.khan734@example.com,23/01/2026 14:56:56,23/01/2026 15:17:46,completed,2,1250,whatsapp,
19117,5,Divya Rao,divya.rao926@example.com,19/05/2026 18:03:03,,started,4,722,,
10272,3,Karan Khan,karan.khan337@example.com,21/04/2026 13:33:56,21/04/2026 13:57:29,Partial,1,1413,whatsapp,
14977,4,Ananya Joshi,ananya.joshi734@example.com,21/01/2026 03:54:07,,abandoned,,253,,
31800,10,Meera Iyer,meera.iyer622@example.com,25/07/2026 22:35:40,25/07/2026 22:58:33,COMPLETED,1,1373,sms,
28361,5,Karan Chatterjee,karan.chatterjee930@example.com,21/05/2026 22:39:10,,abandoned,5,738,email,
15897,4,Nisha Iyer,nisha.iyer555@example.com,17/03/2026 23:47:58,18/03/2026 00:00:00,Completed,3,722,,
24849,5,Kavya Gupta,kavya.gupta674@example.com,06/07/2026 01:02:41,,abandoned,N/A,717,email,
27364,5,Sneha Fernandes,sneha.fernandes208@example.com,10/07/2026 20:12:04,10/07/2026 20:41:08,partial,,1744,,
12576,4,Karan Kulkarni,karan.kulkarni890@example.com,03/01/2026 22:45:05,03/01/2026 23:00:23,Partial,,918,whatsapp,
37796,12,Ananya Khan,ananya.khan745@example.com,13/02/2026 04:12:04,13/02/2026 04:39:05,Completed,N/A,1621,,
35121,10,Kavya Reddy,kavya.reddy793@example.com,08/01/2026 13:45:25,,abandoned,,814,,
10706,3,Sanjay Fernandes,sanjay.fernandes320@example.com,06/06/2026 05:30:56,06/06/2026 05:54:51,Completed,,1435,kiosk,
6772,3,Nisha Bose,nisha.bose224@example.com,15/04/2026 03:39:57,,abandoned,N/A,578,whatsapp,
17456,5,Divya Bose,divya.bose205@example.com,16/06/2026 17:35:29,16/06/2026 17:55:51,Partial,5,1222,sms,
25579,5,Divya Sharma,divya.sharma726@example.com,28/03/2026 19:40:05,28/03/2026 19:45:00,COMPLETED,2,295,,
36728,12,Pooja Desai,pooja.desai306@example.com,11/05/2026 07:44:58,11/05/2026 07:51:37,COMPLETED,1,399,sms,
4763,3,Rohit Gupta,rohit.gupta946@example.com,06/01/2026 13:31:24,,abandoned,4,467,,
34157,10,Arjun Khan,arjun.khan476@example.com,03/01/2026 14:57:24,03/01/2026 15:10:58,Completed,5,814,,
9291,3,Aditya Gupta,aditya.gupta898@example.com,06/03/2026 09:20:39,06/03/2026 09:38:53,partial,2,1094,email,
31439,7,Nisha Bose,nisha.bose562@example.com,16/06/2026 00:21:51,16/06/2026 00:37:04,completed,5,913,sms,
25403,5,Aditya Joshi,aditya.joshi754@example.com,16/05/2026 17:18:11,16/05/2026 17:20:01,COMPLETED,1,110,kiosk,
37035,12,Aditya Kulkarni,aditya.kulkarni715@example.com,10/01/2026 03:13:49,,abandoned,N/A,164,sms,
24620,5,Aditya Gupta,aditya.gupta153@example.com,30/04/2026 23:05:12,30/04/2026 23:21:29,COMPLETED,,977,,
7979,3,Sneha Kulkarni,sneha.kulkarni416@example.com,15/01/2026 21:14:12,15/01/2026 21:19:30,completed,1,318,kiosk,
25376,5,Sanjay Reddy,sanjay.reddy88@example.com,15/06/2026 08:16:34,15/06/2026 08:25:11,Partial,2,517,sms,
17877,5,Vikram Gupta,vikram.gupta533@example.com,19/07/2026 09:19:26,19/07/2026 09:29:01,Partial,,575,,
35266,11,Rohit Kulkarni,rohit.kulkarni995@example.com,10/04/2026 17:49:18,10/04/2026 17:49:38,Partial,N/A,20,whatsapp,
6764,3,Sanjay Sharma,sanjay.sharma739@example.com,05/02/2026 09:58:44,05/02/2026 10:14:39,COMPLETED,,955,email,
6344,3,Vikram Reddy,vikram.reddy84@example.com,12/02/2026 02:33:19,12/02/2026 03:00:50,partial,3,1651,whatsapp,
27899,5,Meera Sharma,meera.sharma355@example.com,19/07/2026 18:08:58,,started,2,1300,email,
5526,3,Rohit Patel,rohit.patel889@example.com,26/01/2026 15:21:01,26/01/2026 15:34:30,Completed,3,809,kiosk,
38199,12,Karan Gupta,karan.gupta196@example.com,04/02/2026 13:43:31,,abandoned,1,525,email,
10420,3,Karan Khan,karan.khan816@example.com,01/04/2026 06:16:43,01/04/2026 06:28:19,COMPLETED,5,696,email,
13466,4,Vikram Nair,vikram.nair229@example.com,20/04/2026 12:03:52,,abandoned,3,127,email,
15817,4,Divya Fernandes,divya.fernandes550@example.com,30/03/2026 01:08:46,30/03/2026 01:21:41,completed,N/A,775,kiosk,
9885,3,Aditya Patel,aditya.patel386@example.com,11/07/2026 08:34:14,,abandoned,1,1309,sms,
24024,5,Arjun Chatterjee,arjun.chatterjee986@example.com,11/03/2026 03:06:57,11/03/2026 03:10:33,COMPLETED,1,216,whatsapp,
32302,10,Amit Iyer,amit.iyer358@example.com,09/03/2026 05:09:26,,abandoned,5,523,whatsapp,
37121,12,Nisha Bose,nisha.bose277@example.com,19/02/2026 05:08:28,,started,,416,email,
2897,1,Karan Nair,karan.nair676@example.com,13/07/2026 09:12:39,13/07/2026 09:31:32,Partial,1,1133,,
10023,3,Arjun Patel,arjun.patel923@example.com,20/04/2026 00:15:51,20/04/2026 00:21:38,Partial,2,347,sms,
11829,4,Priya Bose,priya.bose990@example.com,01/06/2026 19:14:32,01/06/2026 19:18:24,Partial,4,232,whatsapp,
1760,1,Aditya Rao,aditya.rao160@example.com,02/08/2026 18:56:00,02/08/2026 19:25:20,completed,N/A,1760,whatsapp,
6224,3,Divya Nair,divya.nair909@example.com,31/05/2026 17:11:18,31/05/2026 17:32:07,partial,4,1249,whatsapp,
38647,12,Amit Bose,amit.bose608@example.com,11/03/2026 13:29:34,11/03/2026 13:45:24,Partial,3,950,email,
14044,4,Amit Chatterjee,amit.chatterjee581@example.com,23/07/2026 08:33:45,23/07/2026 08:42:43,Completed,3,538,sms,
14956,4,Rahul Desai,rahul.desai498@example.com,25/01/2026 19:38:23,,started,3,879,email,
31156,7,Karan Reddy,karan.reddy768@example.com,10/04/2026 19:13:00,,started,,1563,email,
34209,10,Amit Fernandes,amit.fernandes747@example.com,08/07/2026 19:30:20,08/07/2026 19:38:57,partial,3,517,email,
14548,4,Pooja Kulkarni,pooja.kulkarni508@example.com,01/08/2026 07:30:13,01/08/2026 07:34:06,Completed,,233,,
11453,3,Rahul Gupta,rahul.gupta827@example.com,26/03/2026 00:06:21,,started,5,478,whatsapp,
35300,11,Aditya Nair,aditya.nair576@example.com,17/07/2026 03:48:20,17/07/2026 04:12:36,completed,N/A,1456,kiosk,
29457,7,Ananya Desai,ananya.desai224@example.com,23/07/2026 05:40:45,,abandoned,,819,sms,
18709,5,Nisha Sharma,nisha.sharma250@example.com,04/08/2026 02:00:55,,started,1,1330,whatsapp,
8068,3,Priya Kulkarni,priya.kulkarni931@example.com,05/08/2026 10:51:37,,started,1,1025,email,
28034,5,Vikram Kulkarni,vikram.kulkarni338@example.com,24/06/2026 08:07:39,24/06/2026 08:27:54,partial,2,1215,kiosk,
13860,4,Pooja Desai,pooja.desai924@example.com,30/01/2026 05:17:18,,abandoned,N/A,1501,email,
33861,10,Pooja Patel,pooja.patel169@example.com,01/03/2026 12:57:41,01/03/2026 13:25:56,Partial,N/A,1695,email,
6030,3,Meera Sharma,meera.sharma602@example.com,11/05/2026 11:56:16,11/05/2026 11:58:29,partial,,133,whatsapp,
23091,5,Priya Chatterjee,priya.chatterjee904@example.com,18/06/2026 03:07:25,18/06/2026 03:11:15,Partial,,230,sms,
29865,7,Arjun Rao,arjun.rao705@example.com,16/01/2026 11:23:38,,started,5,211,,
24267,5,Rohit Rao,rohit.rao174@example.com,01/03/2026 10:12:51,01/03/2026 10:27:42,Partial,5,891,email,
6493,3,Rohit Menon,rohit.menon810@example.com,23/07/2026 12:11:06,23/07/2026 12:28:09,partial,5,1023,,
35916,12,Priya Khan,priya.khan348@example.com,19/02/2026 23:41:32,,abandoned,3,1013,,
2466,1,Pooja Nair,pooja.nair687@example.com,20/06/2026 23:22:51,20/06/2026 23:50:14,partial,1,1643,kiosk,
35905,12,Divya Sharma,divya.sharma783@example.com,16/03/2026 08:28:24,,abandoned,N/A,1297,whatsapp,
15257,4,Pooja Nair,pooja.nair313@example.com,02/08/2026 16:49:59,02/08/2026 17:07:29,Partial,5,1050,kiosk,
28702,6,Sanjay Joshi,sanjay.joshi910@example.com,21/07/2026 16:43:35,21/07/2026 16:44:22,partial,,47,kiosk,
33189,10,Ananya Menon,ananya.menon996@example.com,04/01/2026 04:24:42,04/01/2026 04:31:48,completed,1,426,sms,
26068,5,Divya Rao,divya.rao797@example.com,27/06/2026 07:58:45,27/06/2026 08:27:29,partial,2,1724,kiosk,
24315,5,Divya Kulkarni,divya.kulkarni90@example.com,04/02/2026 02:01:37,04/02/2026 02:28:30,COMPLETED,4,1613,kiosk,
23288,5,Arjun Bose,arjun.bose255@example.com,06/04/2026 20:49:37,06/04/2026 21:05:40,completed,3,963,whatsapp,
4231,2,Aditya Iyer,aditya.iyer203@example.com,30/04/2026 03:41:14,30/04/2026 03:57:51,partial,N/A,997,kiosk,
7094,3,Arjun Kulkarni,arjun.kulkarni986@example.com,09/05/2026 01:36:48,09/05/2026 02:06:01,COMPLETED,2,1753,sms,
32958,10,Vikram Gupta,vikram.gupta600@example.com,14/07/2026 05:39:18,14/07/2026 05:45:02,COMPLETED,3,344,kiosk,
2360,1,Pooja Iyer,pooja.iyer770@example.com,28/03/2026 09:19:20,28/03/2026 09:29:59,Partial,N/A,639,,
24805,5,Meera Kulkarni,meera.kulkarni67@example.com,15/06/2026 18:05:42,,started,5,914,email,
20167,5,Arjun Chatterjee,arjun.chatterjee43@example.com,30/01/2026 06:12:52,,abandoned,1,1777,whatsapp,
14198,4,Amit Gupta,amit.gupta117@example.com,18/04/2026 19:47:38,,started,4,1571,kiosk,
15986,4,Sneha Khan,sneha.khan783@example.com,18/07/2026 18:34:41,,abandoned,5,1781,sms,
5024,3,Karan Rao,karan.rao57@example.com,02/05/2026 21:58:23,02/05/2026 22:23:19,Completed,N/A,1496,,
24446,5,Aditya Kulkarni,aditya.kulkarni327@example.com,14/05/2026 18:51:12,14/05/2026 19:07:08,COMPLETED,4,956,,
33456,10,Arjun Khan,arjun.khan859@example.com,08/07/2026 13:53:18,08/07/2026 14:02:40,completed,2,562,,
15708,4,Ananya Desai,ananya.desai260@example.com,22/01/2026 18:38:42,22/01/2026 18:56:01,Partial,3,1039,whatsapp,
24588,5,Sneha Patel,sneha.patel627@example.com,21/06/2026 05:08:33,21/06/2026 05:16:27,completed,1,474,,
35587,11,Karan Sharma,karan.sharma866@example.com,06/03/2026 09:47:53,,started,N/A,1329,email,
11592,4,Aditya Menon,aditya.menon623@example.com,06/01/2026 05:15:19,06/01/2026 05:25:39,Completed,5,620,sms,
23703,5,Kavya Nair,kavya.nair74@example.com,27/01/2026 13:38:31,27/01/2026 13:39:58,COMPLETED,,87,,
4558,3,Ananya Chatterjee,ananya.chatterjee607@example.com,17/06/2026 07:46:45,17/06/2026 08:11:02,Completed,,1457,sms,
36926,12,Arjun Desai,arjun.desai62@example.com,28/05/2026 21:38:54,28/05/2026 21:51:13,COMPLETED,,739,,
34421,10,Karan Reddy,karan.reddy339@example.com,02/04/2026 00:27:35,02/04/2026 00:45:25,completed,2,1070,,
4889,3,Amit Chatterjee,amit.chatterjee818@example.com,24/03/2026 19:51:16,24/03/2026 20:13:50,Completed,4,1354,sms,
4212,2,Kavya Gupta,kavya.gupta574@example.com,11/05/2026 12:46:46,11/05/2026 12:47:06,Partial,2,20,whatsapp,
22261,5,Aditya Menon,aditya.menon232@example.com,13/05/2026 07:22:45,13/05/2026 07:46:31,COMPLETED,,1426,whatsapp,
14112,4,Kavya Joshi,kavya.joshi333@example.com,13/04/2026 03:38:07,,abandoned,3,732,kiosk,
37073,12,Kavya Nair,kavya.nair535@example.com,30/01/2026 12:45:08,30/01/2026 12:50:27,Partial,2,319,whatsapp,
24847,5,Nisha Sharma,nisha.sharma505@example.com,12/04/2026 13:43:45,,started,1,1456,kiosk,
18200,5,Amit Sharma,amit.sharma575@example.com,16/04/2026 15:39:13,,started,1,1213,,
5228,3,Pooja Sharma,pooja.sharma937@example.com,27/06/2026 02:23:05,27/06/2026 02:51:57,Partial,1,1732,,
6120,3,Rahul Menon,rahul.menon318@example.com,02/06/2026 23:29:28,,abandoned,2,1736,kiosk,
9511,3,Amit Reddy,amit.reddy159@example.com,14/06/2026 15:57:50,14/06/2026 16:10:52,Completed,5,782,,
29238,6,Meera Joshi,meera.joshi110@example.com,07/03/2026 22:28:58,07/03/2026 22:45:44,partial,N/A,1006,,
3257,1,Ananya Gupta,ananya.gupta273@example.com,10/07/2026 02:08:44,,abandoned,5,727,sms,
31658,10,Sneha Kulkarni,sneha.kulkarni810@example.com,12/01/2026 08:28:35,,abandoned,5,737,email,
5819,3,Vikram Patel,vikram.patel406@example.com,21/04/2026 20:39:17,21/04/2026 21:07:43,Partial,N/A,1706,whatsapp,
3424,1,Aditya Joshi,aditya.joshi481@example.com,13/07/2026 03:11:57,13/07/2026 03:41:45,Partial,2,1788,email,
15597,4,Kavya Sharma,kavya.sharma165@example.com,07/07/2026 08:24:45,07/07/2026 08:35:58,partial,N/A,673,,
16044,4,Karan Reddy,karan.reddy382@example.com,16/06/2026 16:38:52,,abandoned,4,331,sms,
36437,12,Rahul Iyer,rahul.iyer133@example.com,31/07/2026 13:50:48,,abandoned,4,1396,sms,
20649,5,Vikram Nair,vikram.nair243@example.com,08/02/2026 22:55:44,08/02/2026 23:11:26,COMPLETED,2,942,email,
3986,1,Rohit Kulkarni,rohit.kulkarni644@example.com,01/04/2026 22:21:40,01/04/2026 22:24:27,completed,3,167,sms,
2608,1,Kavya Iyer,kavya.iyer140@example.com,08/06/2026 11:56:26,08/06/2026 12:21:54,COMPLETED,1,1528,sms,
17114,5,Pooja Fernandes,pooja.fernandes108@example.com,27/06/2026 22:11:42,27/06/2026 22:35:23,Partial,5,1421,kiosk,
9212,3,Amit Fernandes,amit.fernandes851@example.com,11/01/2026 21:28:11,11/01/2026 21:58:02,Partial,4,1791,,
17147,5,Arjun Reddy,arjun.reddy587@example.com,07/08/2026 19:59:48,07/08/2026 20:20:05,Completed,2,1217,,
30517,7,Priya Rao,priya.rao586@example.com,30/03/2026 05:21:06,,abandoned,N/A,298,kiosk,
15748,4,Aditya Iyer,aditya.iyer623@example.com,08/07/2026 02:53:46,,started,2,1261,,
2892,1,Divya Bose,divya.bose53@example.com,09/02/2026 03:27:51,09/02/2026 03:54:50,partial,1,1619,,
14825,4,Meera Menon,meera.menon878@example.com,04/02/2026 18:51:36,04/02/2026 19:07:24,Completed,2,948,sms,
6954,3,Karan Sharma,karan.sharma564@example.com,30/05/2026 14:53:50,30/05/2026 15:13:53,Completed,2,1203,email,
9840,3,Divya Khan,divya.khan552@example.com,28/05/2026 06:15:32,28/05/2026 06:16:29,Completed,,57,kiosk,
27999,5,Kavya Joshi,kavya.joshi934@example.com,26/05/2026 05:43:10,26/05/2026 05:59:53,Completed,,1003,,
1497,1,Sanjay Bose,sanjay.bose743@example.com,22/07/2026 14:54:50,22/07/2026 15:02:47,Completed,5,477,kiosk,
33096,10,Kavya Reddy,kavya.reddy865@example.com,23/04/2026 15:19:24,,started,,923,kiosk,
28763,6,Nisha Rao,nisha.rao97@example.com,23/04/2026 05:34:47,,started,N/A,452,kiosk,
26037,5,Rahul Fernandes,rahul.fernandes123@example.com,22/07/2026 12:37:24,,started,N/A,162,,
3463,1,Aditya Iyer,aditya.iyer993@example.com,14/04/2026 17:34:41,14/04/2026 17:51:14,COMPLETED,1,993,sms,
19605,5,Sneha Bose,sneha.bose950@example.com,02/01/2026 02:47:11,02/01/2026 02:50:11,partial,3,180,whatsapp,
14110,4,Rohit Sharma,rohit.sharma988@example.com,25/07/2026 11:02:34,,abandoned,N/A,1782,,
10218,3,Rahul Gupta,rahul.gupta709@example.com,17/02/2026 07:18:22,17/02/2026 07:29:21,Partial,4,659,kiosk,
12301,4,Vikram Reddy,vikram.reddy6@example.com,06/01/2026 07:26:12,06/01/2026 07:47:58,partial,5,1306,email,
2423,1,Ananya Fernandes,ananya.fernandes961@example.com,17/07/2026 07:56:01,17/07/2026 08:22:35,Completed,1,1594,sms,
25652,5,Nisha Rao,nisha.rao508@example.com,07/01/2026 17:06:09,07/01/2026 17:35:28,partial,4,1759,,
32304,10,Rohit Reddy,rohit.reddy58@example.com,29/07/2026 01:14:35,,started,N/A,1573,sms,
7654,3,Aditya Reddy,aditya.reddy394@example.com,31/01/2026 21:00:20,31/01/2026 21:13:14,completed,,774,email,
7057,3,Priya Desai,priya.desai349@example.com,08/04/2026 18:34:18,08/04/2026 18:44:26,Partial,3,608,,
12468,4,Sanjay Rao,sanjay.rao246@example.com,31/01/2026 00:47:49,31/01/2026 01:09:52,Partial,5,1323,sms,
19763,5,Divya Khan,divya.khan781@example.com,25/06/2026 09:02:33,25/06/2026 09:27:47,completed,3,1514,whatsapp,
22351,5,Sneha Nair,sneha.nair315@example.com,12/03/2026 02:26:08,12/03/2026 02:49:33,COMPLETED,3,1405,kiosk,
32044,10,Meera Patel,meera.patel270@example.com,08/01/2026 12:27:22,08/01/2026 12:46:15,Partial,1,1133,kiosk,
26847,5,Priya Iyer,priya.iyer208@example.com,13/02/2026 02:07:16,13/02/2026 02:32:20,partial,5,1504,,
31137,7,Pooja Joshi,pooja.joshi469@example.com,16/04/2026 07:37:51,16/04/2026 07:38:31,Partial,N/A,40,,
13974,4,Divya Gupta,divya.gupta469@example.com,23/01/2026 13:49:51,23/01/2026 13:57:56,Partial,1,485,,
4248,2,Rohit Iyer,rohit.iyer117@example.com,02/08/2026 20:56:51,02/08/2026 21:10:37,Completed,3,826,email,
34507,10,Meera Patel,meera.patel89@example.com,28/05/2026 16:00:32,28/05/2026 16:12:48,completed,4,736,,
10063,3,Rahul Khan,rahul.khan420@example.com,05/05/2026 21:26:16,05/05/2026 21:35:57,Partial,3,581,sms,
25478,5,Sneha Bose,sneha.bose252@example.com,02/08/2026 07:46:55,02/08/2026 07:59:15,Completed,4,740,,
10688,3,Divya Joshi,divya.joshi849@example.com,10/07/2026 08:51:19,10/07/2026 08:58:14,partial,N/A,415,whatsapp,
23587,5,Divya Khan,divya.khan698@example.com,27/07/2026 15:08:28,,started,1,945,whatsapp,
6773,3,Kavya Menon,kavya.menon602@example.com,17/03/2026 02:38:36,17/03/2026 02:53:11,completed,,875,,
28685,6,Nisha Menon,nisha.menon642@example.com,12/05/2026 05:58:35,,abandoned,N/A,835,whatsapp,
31046,7,Arjun Chatterjee,arjun.chatterjee586@example.com,22/06/2026 11:36:51,,started,1,49,,
21678,5,Nisha Patel,nisha.patel440@example.com,07/07/2026 21:51:17,07/07/2026 22:13:28,COMPLETED,2,1331,email,
28178,5,Nisha Gupta,nisha.gupta536@example.com,19/05/2026 02:42:53,19/05/2026 02:56:20,COMPLETED,,807,kiosk,
3347,1,Priya Nair,priya.nair212@example.com,03/03/2026 08:08:15,03/03/2026 08:20:22,Completed,N/A,727,sms,
19492,5,Arjun Bose,arjun.bose838@example.com,18/07/2026 05:37:04,18/07/2026 05:43:33,Partial,N/A,389,kiosk,
14518,4,Ananya Reddy,ananya.reddy341@example.com,26/03/2026 06:11:21,26/03/2026 06:12:20,completed,5,59,email,
3748,1,Meera Rao,meera.rao601@example.com,06/05/2026 05:53:31,06/05/2026 06:10:52,completed,2,1041,,
3721,1,Karan Sharma,karan.sharma285@example.com,21/05/2026 07:38:03,,started,5,1377,kiosk,
15485,4,Sneha Desai,sneha.desai299@example.com,12/03/2026 18:23:24,12/03/2026 18:44:11,partial,4,1247,sms,
14580,4,Nisha Nair,nisha.nair887@example.com,13/03/2026 00:54:51,13/03/2026 01:04:24,COMPLETED,4,573,email,
14386,4,Divya Sharma,divya.sharma402@example.com,08/07/2026 13:00:42,,started,,1552,kiosk,
28877,6,Amit Khan,amit.khan966@example.com,03/08/2026 02:20:30,03/08/2026 02:48:41,Completed,3,1691,email,
29821,7,Priya Chatterjee,priya.chatterjee870@example.com,08/05/2026 01:49:37,,abandoned,2,1031,,
31287,7,Kavya Nair,kavya.nair659@example.com,25/02/2026 19:18:43,,abandoned,,649,kiosk,
29721,7,Karan Bose,karan.bose387@example.com,12/03/2026 08:47:22,12/03/2026 09:14:51,COMPLETED,,1649,kiosk,
34819,10,Arjun Fernandes,arjun.fernandes72@example.com,15/04/2026 08:14:35,15/04/2026 08:39:34,partial,2,1499,kiosk,
4615,3,Sneha Iyer,sneha.iyer602@example.com,11/05/2026 01:10:38,,started,,163,email,
23051,5,Nisha Bose,nisha.bose926@example.com,16/04/2026 01:31:52,16/04/2026 01:48:12,Partial,4,980,,
2687,1,Meera Joshi,meera.joshi884@example.com,13/06/2026 03:05:46,13/06/2026 03:20:43,COMPLETED,4,897,email,
